全国地方公共団体コード,ID,地方公共団体名,名称,名称_カナ,名称_英字,名称_通称,POIコード,外部識別子,外部識別子の値,所在地_全国地方公共団体コード,町字ID,所在地_連結表記,所在地_都道府県,所在地_市区町村,所在地_町字,所在地_番地以下,建物名等(方書),緯度,経度,高度の種別,高度の値,電話番号,内線番号,連絡先メールアドレス,連絡先FormURL,連絡先備考（その他、SNSなど）,郵便番号,法人番号,団体名,利用可能曜日,開始時間,終了時間,利用可能時間特記事項,説明,車椅子可,車椅子貸出,ツエ貸出,バリアフリートイレ,スロープ、エレベータ、エスカレータ,点字ブロック等の移動支援,点字や読上による支援,盲導犬・介助犬、聴導犬同伴,字幕,筆談対応,優先駐車場,オストメイト対応トイレ,授乳室,おむつ替えコーナー,飲食可否,ベビーカー貸出,ベビーカー利用,URL,画像,画像_ライセンス,備考
122033,,市川市,塩焼市民図書室,シオヤキシミントショシツ,,,,,,122033,,千葉県市川市塩焼5丁目9-8,千葉県,市川市,塩焼5丁目,9-8,,35.68388281,139.9299843,,,(047)397-6823,,,,,272-0114,,,水土日,10:00,16:00,祝日閉室,,,,,,,,,,,,,,,,,,,https://www.city.ichikawa.lg.jp/library/guide/1004.html,,,
122033,,市川市,福栄市民図書室,フクエイシミントショシツ,,,,,,122033,,千葉県市川市南行徳2丁目2-1,千葉県,市川市,南行徳2丁目,2-1,,35.67172083,139.907089,,,(047)395-5020,,,,,272-0138,,,水土日,10:00,16:00,祝日閉室,,,,,,,,,,,,,,,,,,,https://www.city.ichikawa.lg.jp/library/guide/1004.html,,,
122033,,市川市,男女共同参画センター情報資料室,ウィズジョウホウシリョウシツ,,,,,,122033,,千葉県市川市市川1丁目24-2,千葉県,市川市,市川1丁目,24-2,,35.73024558,139.9103988,,,,,,,,272-0034,,,水土日,9:30,17:00,祝日閉室,,,,,,,,,,,,,,,,,,,https://www.city.ichikawa.lg.jp/gen05/1111000007.html,,,
122033,,市川市,大野公民館図書室,オオノコウミンカントショシツ,,,,,,122033,,千葉県市川市南大野2丁目3-19,千葉県,市川市,南大野2丁目,3-19,,35.74531189,139.9532011,,,,,,,,272-0804,,,火水木金土日,9:30,17:00,木・金・土12時～13時休室,,,,,,,,,,,,,,,,,,,https://www.city.ichikawa.lg.jp/library/guide/1009.html,,,
122033,,市川市,西部公民館図書室,セイブコウミンカントショシツ,,,,,,122033,,千葉県市川市中国分2丁目13-8,千葉県,市川市,中国分2丁目,13-8,,35.74935172,139.9132152,,,,,,,,272-0835,,,火水木金土日,9:30,17:00,12時～13時休室,,,,,,,,,,,,,,,,,,,https://www.city.ichikawa.lg.jp/library/guide/1009.html,,,
122033,,市川市,曽谷公民館図書室,ソヤコウミンカントショシツ,,,,,,122033,,千葉県市川市曽谷6丁目25-5,千葉県,市川市,曽谷6丁目,25-5,,35.74367653,139.9276133,,,,,,,,272-0832,,,火水木金土日,9:00,16:30,12時～13時休室　図書館資料の貸出は水・木・土・日,,,,,,,,,,,,,,,,,,,https://www.city.ichikawa.lg.jp/library/guide/1009.html,,,
122033,,市川市,東部公民館図書室,トウブコウミンカントショシツ,,,,,,122033,,千葉県市川市北方3丁目19-16,千葉県,市川市,北方3丁目,19-16,,35.72891956,139.9508412,,,,,,,,272-0815,,,火水木金土日,9:00,16:30,12時～13時休室　図書館資料の貸出は水・木・土・日,,,,,,,,,,,,,,,,,,,https://www.city.ichikawa.lg.jp/library/guide/1009.html,,,
122033,,市川市,いちかわ情報プラザ2階図書受け渡し窓口,イチカワジョウホウプラザニカイトショウケワタシマドグチ,,,,,,122033,,千葉県市川市南八幡2丁目2-5,千葉県,市川市,南八幡2丁目,2-5,,35.72060389,139.9264984,,,(047)314-0811,,,,,272-0023,,,火水木金土日,10:00,19:30,土日祝18時まで,,,,,,,,,,,,,,,,,,,https://www.city.ichikawa.lg.jp/library/guide/1005.html,,,
122033,,市川市,第1庁舎,ダイイチチョウシャ,,,,,,122033,,千葉県市川市八幡1丁目1-1,千葉県,市川市,八幡1丁目,1-1,,35.72209546,139.9306079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122033,,市川市,第2庁舎,ダイニチョウシャ,,,,,,122033,,千葉県市川市南八幡2丁目20-2,千葉県,市川市,南八幡2丁目,20-2,,35.71393225,139.9279962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122033,,市川市,行徳支所,ギョウトクシショ,,,,,,122033,,千葉県市川市末広1丁目1-31,千葉県,市川市,末広1丁目,1-31,,35.68566311,139.9163834,,,(047)359-1111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122033,,市川市,大柏出張所,オオガシワシュッチョウジョ,,,,,,122033,,千葉県市川市南大野2丁目3-19,千葉県,市川市,南大野2丁目,3-19,,35.7453025,139.9532306,,,(047)339-3111,,,,,,,,月火水木金,8:45,17:15,,,,,,,,,,,,,,,,,,,,https://www.city.ichikawa.lg.jp/res05/1111000001.html,,,
122033,,市川市,南行徳市民センター,ミナミギョウトクシミンセンター,,,,,,122033,,千葉県市川市南行徳1丁目21-1,千葉県,市川市,南行徳1丁目,21-1,,35.67167425,139.9013568,,,(047)359-7891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122033,,市川市,市川駅行政サービスセンター,イチカワエキギョウセイサービスセンター,,,,,,122033,,千葉県市川市市川南1‐1‐1‐213　ザ・タワーズイースト2階,千葉県,市川市,市川南,1‐1‐1‐213　,ザ・タワーズイースト2階,35.72833992,139.9080374,,,(047)704-3111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122033,,市川市,分庁舎Ｃ棟,ブンチョウシャシートウ,,,,,,122033,,千葉県市川市東大和田1丁目2-10　分庁舎C棟2階,千葉県,市川市,東大和田1丁目,2-10　,分庁舎C棟2階,35.71411423,139.9267837,,,(047)383-9568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122033,,市川市,アクス本八幡執務室,アクスモトヤワタシツムシツ,,,,,,122033,,千葉県市川市八幡3丁目4-1,千葉県,市川市,八幡3丁目,4-1,,35.72384842,139.9266414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122033,,市川市,グランドターミナルタワー本八幡執務室,グランドターミナルタワーモトヤワタシツムシツ,,,,,,122033,,千葉県市川市八幡3丁目3-2　グランドターミナルタワー本八幡,千葉県,市川市,八幡3丁目,3-2　,グランドターミナルタワー本八幡,35.7228802,139.9274795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122033,,市川市,いちかわ情報プラザ,イチカワジョウホウプラザ,,,,,,122033,,千葉県市川市南八幡4丁目2-5,千葉県,市川市,南八幡4丁目,2-5,,35.72060389,139.9264984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122033,,市川市,保健センター,ホケンセンター,,,,,,122033,,千葉県市川市南八幡4丁目18-8,千葉県,市川市,南八幡4丁目,18-8,,35.71733006,139.9240038,,,(047)377-4511,,,,,,,,月火水木金,8:45,17:15,年末年始・祝日除く,,,,,,,,,,,,,,,,,,,,,,
122033,,市川市,旧八幡市民談話室,キュウヤワタシミンダンワシツ,,,,,,122033,,千葉県市川市八幡2丁目4-8,千葉県,市川市,八幡2丁目,4-8,,35.72257083,139.9279823,,,(047)335-1711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122033,,市川市,信篤窓口連絡所,シントクマドグチレンラクジョ,,,,,,122033,,千葉県市川市高谷1丁目8-3,千葉県,市川市,高谷1丁目,8-3,,35.70113722,139.9420256,,,(047)327-3352,,,,,,,,月火水木金,8:45,17:00,,,,,,,,,,,,,,,,,,,,,,,
122033,,市川市,国分窓口連絡所,コクブンマドグチレンラクジョ,,,,,,122033,,千葉県市川市国分6丁目22-8,千葉県,市川市,国分6丁目,22-8,,35.75139853,139.9181103,,,(047)372-7693,,,,,,,,月火水木金,8:45,17:00,,,,,,,,,,,,,,,,,,,,,,,
122033,,市川市,中山窓口連絡所,ナカヤママドグチレンラクジョ,,,,,,122033,,千葉県市川市中山4丁目14-1,千葉県,市川市,中山4丁目,14-1,,35.71729519,139.9459049,,,(047)332-6661,,,,,,,,月火水木金,8:45,17:00,,,,,,,,,,,,,,,,,,,,,,,
122033,,市川市,南行徳保健センター,ミナミギョウトクホケンセンター,,,,,,122033,,千葉県市川市南行徳1丁目21-1,千葉県,市川市,南行徳1丁目,21-1,,35.67167425,139.9013568,,,(047)359-8785,,,,,,,,月火水木金,8:45,17:15,年末年始・祝日除く,,,,,,,,,,,,,,,,,,,,,,
122033,,市川市,消防局・東消防署合同庁舎,ショウボウキョク・ヒガシショウボウショゴウドウチョウシャ,,,,,,122033,,千葉県市川市八幡1丁目8-1,千葉県,市川市,八幡1丁目,8-1,,35.71942036,139.9347577,,,(047)333-2111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122033,,市川市,西消防署,ニシショウボウショ,,,,,,122033,,千葉県市川市市川1丁目24-2,千葉県,市川市,市川1丁目,24-2,,35.73004987,139.9104031,,,(047)323-0119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122033,,市川市,南消防署,ミナミショウボウショ,,,,,,122033,,千葉県市川市行徳駅前4丁目6-19,千葉県,市川市,行徳駅前4丁目,6-19,,35.6795598,139.915137,,,(047)397-0119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122033,,市川市,北消防署,キタショウボウショ,,,,,,122033,,千葉県市川市大野町4丁目2163-1,千葉県,市川市,大野町4丁目,2163-1,,35.75115465,139.9602869,,,(047)338-0119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122033,,市川市,東消防署中山出張所,ヒガシショウボウショナカヤマシュッチョウジョ,,,,,,122033,,千葉県市川市北方3丁目10-11,千葉県,市川市,北方3丁目,10-11,,35.72442961,139.9476566,,,(047)332-0119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122033,,市川市,東消防署高谷出張所,ヒガシショウボウショコウヤシュッチョウジョ,,,,,,122033,,千葉県市川市高谷2023-10,千葉県,市川市,高谷,2023-10,,35.68503495,139.9496801,,,(047)327-0119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122033,,市川市,西消防署国府台出張所,ニシショウボウショコウノダイシュッチョウジョ,,,,,,122033,,千葉県市川市国府台1丁目6-8,千葉県,市川市,国府台1丁目,6-8,,35.74441921,139.9054811,,,(047)372-0119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122033,,市川市,南消防署行徳出張所,ミナミショウボウショギョウトクシュッチョウジョ,,,,,,122033,,千葉県市川市本行徳12-10,千葉県,市川市,本行徳,12-10,,35.69428257,139.9181476,,,(047)356-0119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122033,,市川市,南消防署広尾出張所,ミナミショウボウショヒロオシュッチョウジョ,,,,,,122033,,千葉県市川市広尾2丁目2-12,千葉県,市川市,広尾2丁目,2-12,,35.67976943,139.8905605,,,(047)306-0119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122033,,市川市,北消防署曽谷出張所,キタショウボウショソヤシュッチョウジョ,,,,,,122033,,千葉県市川市曽谷2丁目７-2,千葉県,市川市,曽谷2丁目,７-2,,35.74517382,139.935749,,,(047)374-0119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122033,,市川市,消防団第19分団車庫兼詰所,ショウボウダンダイ１９ブンダンシャコケンツメショ,,,,,,122033,,千葉県市川市田尻5丁目5-20,千葉県,市川市,田尻5丁目,5-20,,35.70292077,139.931393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122033,,市川市,消防団第22分団車庫兼詰所,ショウボウダンダイ２２ブンダンシャコケンツメショ,,,,,,122033,,千葉県市川市香取1丁目9-2,千葉県,市川市,香取1丁目,9-2,,35.68293457,139.9073689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122033,,市川市,西消防署大洲出張所,ニシショウボウショオオスシュッチョウジョ,,,,,,122033,,千葉県市川市大洲1丁目18-1,千葉県,市川市,大洲1丁目,18-1,,35.71796545,139.9109182,,,(047)376-0119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122033,,市川市,震災対策用資材倉庫,シンサイタイサクヨウシザイソウコ,,,,,,122033,,千葉県市川市曽谷3丁目1049-1,千葉県,市川市,曽谷3丁目,1049-1,,35.74273968,139.9329422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122033,,市川市,塩浜第2防災倉庫　5号棟,シオハマダイニボウサイソウコ　ゴゴウトウ,,,,,,122033,,千葉県市川市塩浜4丁目2-5,千葉県,市川市,塩浜4丁目,2-5,,35.66040064,139.9119282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122033,,市川市,塩浜第2防災倉庫　9号棟,シオハマダイニボウサイソウコ　コ　キュウゴウトウ,,,,,,122033,,千葉県市川市塩浜4丁目2-9,千葉県,市川市,塩浜4丁目,2-9,,35.66321294,139.9118647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122033,,市川市,相之川防災倉庫,アイノカワボウサイソウコ,,,,,,122033,,千葉県市川市相之川1丁目6,千葉県,市川市,相之川1丁目,6,,35.68178031,139.8982941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.city.ichikawa.lg.jp/gen06/1551000001.html,,,
122033,,市川市,防災倉庫（塩浜）,ボウサイソウコ（シオハマ）,,,,,,122033,,千葉県市川市塩浜4丁目3-1,千葉県,市川市,塩浜4丁目,3-1,,35.66314894,139.9132564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.city.ichikawa.lg.jp/gen06/1551000001.html,,,
122033,,市川市,防災倉庫（柏井町2丁目）,ボウサイソウコ（カシワイマチニチョウメ）,,,,,,122033,,千葉県市川市柏井町2丁目844,千葉県,市川市,柏井町2丁目,844,,35.74596578,139.965405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122033,,市川市,防災倉庫（国分）,ボウサイソウコ（コクブン）,,,,,,122033,,千葉県市川市中国分1丁目22-1,千葉県,市川市,中国分1丁目,22-1,,35.75437447,139.9160566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.city.ichikawa.lg.jp/gen06/1551000001.html,,,
122033,,市川市,防災倉庫（須和田）,ボウサイソウコ（スワダ）,,,,,,122033,,千葉県市川市真間5丁目1-13,千葉県,市川市,真間5丁目,1-13,,35.73873875,139.9117066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122033,,市川市,防災倉庫（曽谷）,ボウサイソウコ（ソヤ）,,,,,,122033,,千葉県市川市曽谷6丁目10-1,千葉県,市川市,曽谷6丁目,10-1,,35.74062042,139.9273195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.city.ichikawa.lg.jp/gen06/1551000001.html,,,
122033,,市川市,防災倉庫（大洲）,ボウサイソウコ（オオス）,,,,,,122033,,千葉県市川市大洲4丁目18-1,千葉県,市川市,大洲4丁目,18-1,,35.72312139,139.9064962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.city.ichikawa.lg.jp/gen06/1551000001.html,,,
122033,,市川市,防災倉庫（北方）,ボウサイソウコ（キタカタ）,,,,,,122033,,千葉県市川市本北方3丁目19-16,千葉県,市川市,本北方3丁目,19-16,,35.72872039,139.9502211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.city.ichikawa.lg.jp/gen06/1551000001.html,,,
122033,,市川市,防災倉庫（信篤）,ボウサイソウコ（シントク）,,,,,,122033,,千葉県市川市高谷1丁目8-3,千葉県,市川市,高谷1丁目,8-3,,35.70144364,139.9420923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.city.ichikawa.lg.jp/gen06/1551000001.html,,,
122033,,市川市,防災倉庫（妙典）,ボウサイソウコ（ミョウデン）,,,,,,122033,,千葉県市川市妙典2丁目14-2,千葉県,市川市,妙典2丁目,14-2,,35.69607278,139.9299965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122033,,市川市,広尾防災公園備蓄倉庫,ヒロオボウサイコウエンビチクソウコ,,,,,,122033,,千葉県市川市広尾2丁目3-2,千葉県,市川市,広尾2丁目,3-2,,35.71827842,139.9106808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122033,,市川市,大洲防災公園備蓄倉庫,オオスボウサイコウエンビチクソウコ,,,,,,122033,,千葉県市川市大洲1丁目18,千葉県,市川市,大洲1丁目,18,,35.67515164,139.9017032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122033,,市川市,市川地下駐輪場,イチカワチカチュウリンジョウ,,,,,,122033,,千葉県市川市市川1丁目1825-14,千葉県,市川市,市川1丁目,1825-14,,35.7288345,139.9089665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122033,,市川市,市川アイ・リンクタウン地下駐輪場,イチカワアイ・リンクタウンチカチュウリンジョウ,,,,,,122033,,千葉県市川市市川南1丁目1,千葉県,市川市,市川南1丁目,1,,35.72876375,139.9067445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122033,,市川市,八幡地下駐輪場,ヤワタチカチュウリンジョウ,,,,,,122033,,千葉県市川市八幡3丁目1-4,千葉県,市川市,八幡3丁目,1-4,,35.72360305,139.9268463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122033,,市川市,八幡第2地下駐輪場,ヤワタダ゛イニチカチュウリンジョウ,,,,,,122033,,千葉県市川市八幡3丁目1343-７,千葉県,市川市,八幡3丁目,1343-７,,35.72236872,139.9261153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122033,,市川市,妙典第1駐輪場,ミョウデンダイイチチュウリンジョウ,,,,,,122033,,千葉県市川市富浜2丁目19,千葉県,市川市,富浜2丁目,19,,35.690218,139.923553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122033,,市川市,妙典第2駐輪場,ミョウデンダイニチュウリンジョウ,,,,,,122033,,千葉県市川市妙典4丁目102-1,千葉県,市川市,妙典4丁目,102-1,,35.692676,139.92639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122033,,市川市,ターミナルシティ本八幡地下駐輪場,ターミナルシティモトヤワタチカチュウリンジョウ,,,,,,122033,,千葉県市川市八幡3丁目1245-18,千葉県,市川市,八幡3丁目,1245-18,,35.724036,139.927416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122033,,市川市,市川第4駐輪場,イチカワダイヨンチュウリンジョウ,,,,,,122033,,千葉県市川市市川1丁目1089-14,千葉県,市川市,市川1丁目,1089-14,,35.72860892,139.9093421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122033,,市川市,八幡第1駐輪場,ヤワタダイイチチュウリンジョウ,,,,,,122033,,千葉県市川市八幡3丁目622-2,千葉県,市川市,八幡3丁目,622-2,,35.72185577,139.9250536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122033,,市川市,八幡第3駐輪場,ヤワタダイサンチュウリンジョウ,,,,,,122033,,千葉県市川市八幡3丁目54７-2,千葉県,市川市,八幡3丁目,54７-2,,35.7221267,139.9243686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122033,,市川市,下総中山駐輪場,シモウサナカヤマチュウリンジョウ,,,,,,122033,,千葉県市川市高石神152-2,千葉県,市川市,高石神,152-2,,35.71528978,139.9408401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122033,,市川市,大野第1駐輪場,オオノダイイチチュウリンジョウ,,,,,,122033,,千葉県市川市大野町3丁目1435-5,千葉県,市川市,大野町3丁目,1435-5,,35.75591386,139.9508469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122033,,市川市,行徳第1駐輪場,ギョウトクダイイチチュウリンジョウ,,,,,,122033,,千葉県市川市行徳駅前1丁目18,千葉県,市川市,行徳駅前1丁目,18,,35.68377978,139.9156302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122033,,市川市,行徳第2駐輪場,ギョウトクダイニチュウリンジョウ,,,,,,122033,,千葉県市川市行徳駅前2丁目24,千葉県,市川市,行徳駅前2丁目,24,,35.68165422,139.9131201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122033,,市川市,南行徳第1駐輪場,ミナミギョウトクダイイチチュウリンジョウ,,,,,,122033,,千葉県市川市欠真間2丁目30,千葉県,市川市,欠真間2丁目,30,,35.67448481,139.9043529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122033,,市川市,南行徳第2駐輪場,ミナミギョウトクダイニチュウリンジョウ,,,,,,122033,,千葉県市川市相之川4丁目18,千葉県,市川市,相之川4丁目,18,,35.67403439,139.9038775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122033,,市川市,原木中山駐輪場,バラキナカヤマチュウリンジョウ,,,,,,122033,,千葉県市川市高谷1丁目264-3,千葉県,市川市,高谷1丁目,264-3,,35.70160775,139.940015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122033,,市川市,市川第1駐輪場,イチカワダイイチチュウリンジョウ,,,,,,122033,,千葉県市川市市川2丁目2326-2,千葉県,市川市,市川2丁目,2326-2,,35.72992716,139.9056512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122033,,市川市,市川第6駐輪場,イチカワダイロクチュウリンジョウ,,,,,,122033,,千葉県市川市市川1丁目553-4,千葉県,市川市,市川1丁目,553-4,,35.73091769,139.9073103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122033,,市川市,市川第8駐輪場,イチカワダイハチチュウリンジョウ,,,,,,122033,,千葉県市川市新田5丁目1242‐2,千葉県,市川市,新田5丁目,1242‐2,,35.72750789,139.9114856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122033,,市川市,八幡第2駐輪場,ヤワタダイニチュウリンジョウ,,,,,,122033,,千葉県市川市八幡1丁目3７-3,千葉県,市川市,八幡1丁目,3７-3,,35.71990511,139.9298153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122033,,市川市,八幡第4駐輪場,ヤワタダイヨンチュウリンジョウ,,,,,,122033,,千葉県市川市南八幡5丁目586,千葉県,市川市,南八幡5丁目,586,,35.72131552,139.9242682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122033,,市川市,八幡第5駐輪場,ヤワタダイゴチュウリンジョウ,,,,,,122033,,千葉県市川市南八幡4丁目165-8,千葉県,市川市,南八幡4丁目,165-8,,35.721106,139.925947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122033,,市川市,八幡第6駐輪場,ヤワタダイロクチュウリンジョウ,,,,,,122033,,千葉県市川市八幡4丁目1７66-2,千葉県,市川市,八幡4丁目,1７66-2,,35.72419559,139.9298204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122033,,市川市,八幡第7駐輪場,ヤワタダイナナチュウリンジョウ,,,,,,122033,,千葉県市川市八幡2丁目1７31-1,千葉県,市川市,八幡2丁目,1７31-1,,35.72288964,139.9285256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122033,,市川市,八幡第9駐輪場,ヤワタダイクチュウリンジョウ,,,,,,122033,,千葉県市川市八幡2丁目3391-2,千葉県,市川市,八幡2丁目,3391-2,,35.72161772,139.9297399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122033,,市川市,八幡第10駐輪場,ヤワタダイジュウチュウリンジョウ,,,,,,122033,,千葉県市川市八幡2丁目16７3‐16,千葉県,市川市,八幡2丁目,16７3‐16,,35.72193472,139.9278392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122033,,市川市,八幡第3地下駐輪場,ヤワタダイサンチカチュウリンジョウ,,,,,,122033,,千葉県市川市南八幡4丁目16７-2,千葉県,市川市,南八幡4丁目,16７-2,,35.72063784,139.9264449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122033,,市川市,菅野第1駐輪場,スガノダイイチチュウリンジョウ,,,,,,122033,,千葉県市川市菅野2丁目170-27,千葉県,市川市,菅野2丁目,170-27,,35.728614,139.919134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122033,,市川市,菅野第2駐輪場,スガノダイニチュウリンジョウ,,,,,,122033,,千葉県市川市平田2丁目271-12,千葉県,市川市,平田2丁目,271-12,,35.728222,139.919112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122033,,市川市,大野第2駐輪場,オオノダイニチュウリンジョウ,,,,,,122033,,千葉県市川市大野町2丁目272,千葉県,市川市,大野町2丁目,272,,35.75469569,139.9521942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122033,,市川市,大野第5駐輪場,オオノダイゴチュウリンジョウ,,,,,,122033,,千葉県市川市大野町2丁目2７1,千葉県,市川市,大野町2丁目,2７1,,35.75418247,139.9516295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122033,,市川市,行徳第3駐輪場,ギョウトクダイサンチュウリンジョウ,,,,,,122033,,千葉県市川市湊新田1丁目16-1,千葉県,市川市,湊新田1丁目,16-1,,35.68002411,139.9110526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122033,,市川市,南行徳第3駐輪場,ミナミギョウトクダイサンチュウリンジョウ,,,,,,122033,,千葉県市川市新井3丁目32,千葉県,市川市,新井3丁目,32,,35.6709178,139.9000858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122033,,市川市,南行徳第4駐輪場,ミナミギョウトクダイヨンチュウリンジョウ,,,,,,122033,,千葉県市川市南行徳1丁目15-4,千葉県,市川市,南行徳1丁目,15-4,,35.672291,139.903344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122033,,市川市,南行徳第5駐輪場,ミナミギョウトクダイゴチュウリンジョウ,,,,,,122033,,千葉県市川市相之川4丁目6-11,千葉県,市川市,相之川4丁目,6-11,,35.6737565,139.9011708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122033,,市川市,二俣新町第1駐輪場,フタマタシンマチダイイチチュウリンジョウ,,,,,,122033,,千葉県市川市二俣新町3-3,千葉県,市川市,二俣新町,3-3,,35.69187972,139.9608629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122033,,市川市,二俣新町第2駐輪場,フタマタシンマチダイニチュウリンジョウ,,,,,,122033,,千葉県市川市二俣新町3-4,千葉県,市川市,二俣新町,3-4,,35.69099092,139.9574474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122033,,市川市,市川塩浜第1駐輪場,イチカワシオハマダイイチチュウリンジョウ,,,,,,122033,,千葉県市川市塩浜2丁目1-1,千葉県,市川市,塩浜2丁目,1-1,,35.66818883,139.9242631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122033,,市川市,市川塩浜第2駐輪場,イチカワシオハマダイニチュウリンジョウ,,,,,,122033,,千葉県市川市塩浜2丁目1-７,千葉県,市川市,塩浜2丁目,1-７,,35.6645758,139.9222709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122033,,市川市,北国分駐輪場,キタコクブンチュウリンジョウ,,,,,,122033,,"千葉県市川市堀之内3丁目3,213-1",千葉県,市川市,堀之内3丁目,"3,213-1",,35.762579,139.915301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
