全国地方公共団体コード,ID,地方公共団体名,名称,名称_カナ,名称_英字,名称_通称,外部識別子,外部識別子の値,所在地_全国地方公共団体コード,町字ID,所在地_連結表記,所在地_都道府県,所在地_市区町村,所在地_町字,所在地_番地以下,建物名等(方書),緯度,経度,高度の種別,高度の値,電話番号,内線番号,連絡先メールアドレス,連絡先FormURL,連絡先備考（その他、SNSなど）,郵便番号,URL,画像,画像_ライセンス,備考
122033,,市川市,やすらぎ公園,ﾔｽﾗｷﾞｺｳｴﾝ,,,,,122033,,千葉県市川市田尻3丁目703-３,千葉県,市川市,田尻3丁目,703-３,,35.70582336,139.9350512,,,公園緑地課　(047)712-6367,,,,,,,,,
122033,,市川市,谷津公園,ﾔﾂｺｳｴﾝ,,,,,122033,,千葉県市川市国府台4丁目154-29,千葉県,市川市,国府台4丁目,154-29,,35.7514439,139.8984111,,,公園緑地課　(047)712-6367,,,,,,,,,
122033,,市川市,柳形公園,ﾔﾅｷﾞｶﾞﾀｺｳｴﾝ,,,,,122033,,千葉県市川市欠真間2丁目16-71,千葉県,市川市,欠真間2丁目,16-71,,35.67886367,139.9037797,,,公園緑地課　(047)712-6367,,,,,,,,,
122033,,市川市,やなぎ公園,ﾔﾅｷﾞｺｳｴﾝ,,,,,122033,,千葉県市川市南行徳3丁目5-2,千葉県,市川市,南行徳3丁目,5-2,,35.66735883,139.9050405,,,公園緑地課　(047)712-6367,,,,,,,,,
122033,,市川市,ヤブツバキ公園,ﾔﾌﾞﾂﾊﾞｷｺｳｴﾝ,,,,,122033,,千葉県市川市曽谷5丁目794-5,千葉県,市川市,曽谷5丁目,794-5,,35.75066451,139.9277292,,,公園緑地課　(047)712-6367,,,,,,,,,
122033,,市川市,山桜公園,ﾔﾏｻﾞｸﾗｺｳｴﾝ,,,,,122033,,千葉県市川市市川南3丁目1802-63,千葉県,市川市,市川南3丁目,1802-63,,35.73071357,139.9035169,,,公園緑地課　(047)712-6367,,,,,,,,,
122033,,市川市,やまびこ公園,ﾔﾏﾋﾞｺｺｳｴﾝ,,,,,122033,,千葉県市川市新田5丁目1242,千葉県,市川市,新田5丁目,1242,,35.72741889,139.9117562,,,公園緑地課　(047)712-6367,,,,,,,,,
122033,,市川市,やまぶき公園,ﾔﾏﾌﾞｷｺｳｴﾝ,,,,,122033,,千葉県市川市南行徳3丁目6-2,千葉県,市川市,南行徳3丁目,6-2,,35.66747215,139.9045798,,,公園緑地課　(047)712-6367,,,,,,,,,
122033,,市川市,やまぼうし公園,ﾔﾏﾎﾞｳｼｺｳｴﾝ,,,,,122033,,千葉県市川市東菅野3丁目2087-73,千葉県,市川市,東菅野3丁目,2087-73,,35.73180086,139.9351444,,,公園緑地課　(047)712-6367,,,,,,,,,
122033,,市川市,やまもも公園,ﾔﾏﾓﾓｺｳｴﾝ,,,,,122033,,千葉県市川市幸2丁目11-2,千葉県,市川市,幸2丁目,11-2,,35.67866239,139.9253424,,,公園緑地課　(047)712-6367,,,,,,,,,
122033,,市川市,やまゆり公園,ﾔﾏﾕﾘｺｳｴﾝ,,,,,122033,,千葉県市川市南行徳2丁目6-88,千葉県,市川市,南行徳2丁目,6-88,,35.67026258,139.9074254,,,公園緑地課　(047)712-6367,,,,,,,,,
122033,,市川市,八幡5丁目大和橋公園,ﾔﾜﾀ5ﾁｮｳﾒﾔﾏﾄﾊﾞｼｺｳｴﾝ,,,,,122033,,千葉県市川市八幡5丁目613-1,千葉県,市川市,八幡5丁目,613-1,,35.7219367,139.9357283,,,公園緑地課　(047)712-6367,,,,,,,,,
122033,,市川市,八幡5丁目クロマツ公園,ﾔﾜﾀ5ﾁｮｳﾒｸﾛﾏﾂｺｳｴﾝ,,,,,122033,,千葉県市川市八幡5丁目656-5,千葉県,市川市,八幡5丁目,656-5,,35.72329281,139.9361259,,,公園緑地課　(047)712-6367,,,,,,,,,
122033,,市川市,八幡児童公園,ﾔﾜﾀｼﾞﾄﾞｳｺｳｴﾝ,,,,,122033,,千葉県市川市南八幡3丁目205,千葉県,市川市,南八幡3丁目,205,,35.71908663,139.9292006,,,公園緑地課　(047)712-6367,,,,,,,,,
122033,,市川市,八幡野公園,ﾔﾜﾀﾉｺｳｴﾝ,,,,,122033,,千葉県市川市須和田1丁目29-8,千葉県,市川市,須和田1丁目,29-8,,35.73741046,139.9248057,,,公園緑地課　(047)712-6367,,,,,,,,,
122033,,市川市,八幡東公園,ﾔﾜﾀﾋｶﾞｼｺｳｴﾝ,,,,,122033,,千葉県市川市八幡5丁目667-6,千葉県,市川市,八幡5丁目,667-6,,35.72568459,139.9369387,,,公園緑地課　(047)712-6367,,,,,,,,,
122033,,市川市,八幡前公園,ﾔﾜﾀﾏｴｺｳｴﾝ,,,,,122033,,千葉県市川市宝2丁目8,千葉県,市川市,宝2丁目,8,,35.68088811,139.9241069,,,公園緑地課　(047)712-6367,,,,,,,,,
122033,,市川市,ゆうがお公園,ﾕｳｶﾞｵｺｳｴﾝ,,,,,122033,,千葉県市川市市川南1丁目1607-11,千葉県,市川市,市川南1丁目,1607-11,,35.72725442,139.9056442,,,公園緑地課　(047)712-6367,,,,,,,,,
122033,,市川市,ゆうづる公園,ﾕｳﾂﾞﾙｺｳｴﾝ,,,,,122033,,千葉県市川市八幡1丁目92-9,千葉県,市川市,八幡1丁目,92-9,,35.71878976,139.9324485,,,公園緑地課　(047)712-6367,,,,,,,,,
122033,,市川市,ゆきやなぎ公園,ﾕｷﾔﾅｷﾞｺｳｴﾝ,,,,,122033,,千葉県市川市北国分4丁目2798-40,千葉県,市川市,北国分4丁目,2798-40,,35.76434229,139.9113912,,,公園緑地課　(047)712-6367,,,,,,,,,
122033,,市川市,百合台公園,ﾕﾘﾀﾞｲｺｳｴﾝ,,,,,122033,,千葉県市川市曽谷3丁目1213,千葉県,市川市,曽谷3丁目,1213,,35.74162595,139.9289404,,,公園緑地課　(047)712-6367,,,,,,,,,
122033,,市川市,ゆりのき公園,ﾕﾘﾉｷｺｳｴﾝ,,,,,122033,,千葉県市川市鬼高3丁目1126-3,千葉県,市川市,鬼高3丁目,1126-3,,35.70907647,139.9397078,,,公園緑地課　(047)712-6367,,,,,,,,,
122033,,市川市,横塚公園,ﾖｺﾂｶｺｳｴﾝ,,,,,122033,,千葉県市川市北国分2丁目2650-3,千葉県,市川市,北国分2丁目,2650-3,,35.76378742,139.9046649,,,公園緑地課　(047)712-6367,,,,,,,,,
122033,,市川市,よもぎ公園,ﾖﾓｷﾞｺｳｴﾝ,,,,,122033,,千葉県市川市国分4丁目500-14,千葉県,市川市,国分4丁目,500-14,,35.74773092,139.909343,,,公園緑地課　(047)712-6367,,,,,,,,,
122033,,市川市,ライラック公園,ﾗｲﾗｯｸｺｳｴﾝ,,,,,122033,,千葉県市川市南大野1丁目45-104,千葉県,市川市,南大野1丁目,45-104,,35.74073774,139.9529721,,,公園緑地課　(047)712-6367,,,,,,,,,
122033,,市川市,梨風公園,ﾘﾌｳｺｳｴﾝ,,,,,122033,,千葉県市川市大野町1丁目466-1,千葉県,市川市,大野町1丁目,466-1,,35.74876639,139.9456923,,,公園緑地課　(047)712-6367,,,,,,,,,
122033,,市川市,梨風東公園,ﾘﾌｳﾋｶﾞｼｺｳｴﾝ,,,,,122033,,千葉県市川市大野町1丁目458-8,千葉県,市川市,大野町1丁目,458-8,,35.74796746,139.9461172,,,公園緑地課　(047)712-6367,,,,,,,,,
122033,,市川市,りんどう公園,ﾘﾝﾄﾞｳｺｳｴﾝ,,,,,122033,,千葉県市川市二俣1丁目90-2,千葉県,市川市,二俣1丁目,90-2,,35.70579171,139.950026,,,公園緑地課　(047)712-6367,,,,,,,,,
122033,,市川市,れんげ公園,ﾚﾝｹﾞｺｳｴﾝ,,,,,122033,,千葉県市川市入船4-38,千葉県,市川市,入船,4-38,,35.67927203,139.9227835,,,公園緑地課　(047)712-6367,,,,,,,,,
122033,,市川市,若宮いずみ公園,ﾜｶﾐﾔｲｽﾞﾐｺｳｴﾝ,,,,,122033,,千葉県市川市若宮1丁目58-11,千葉県,市川市,若宮1丁目,58-11,,35.71907467,139.952104,,,公園緑地課　(047)712-6367,,,,,,,,,
122033,,市川市,若宮児童公園,ﾜｶﾐﾔｼﾞﾄﾞｳｺｳｴﾝ,,,,,122033,,千葉県市川市若宮3丁目285-8,千葉県,市川市,若宮3丁目,285-8,,35.72445709,139.9532795,,,公園緑地課　(047)712-6367,,,,,,,,,
122033,,市川市,若宮つどいの公園,ﾜｶﾐﾔﾂﾄﾞｲﾉｺｳｴﾝ,,,,,122033,,千葉県市川市若宮2丁目417-17,千葉県,市川市,若宮2丁目,417-17,,35.72244868,139.9524647,,,公園緑地課　(047)712-6367,,,,,,,,,
122033,,市川市,柏井町さくら公園,ｶｼﾜｲﾏﾁｻｸﾗｺｳｴﾝ,,,,,122033,,千葉県市川市柏井町1丁目1734-3,千葉県,市川市,柏井町1丁目,1734-3,,35.73872315,139.9719045,,,公園緑地課　(047)712-6367,,,,,,,,,
122033,,市川市,東新山公園,ﾋｶﾞｼﾆｲﾔﾏｺｳｴﾝ,,,,,122033,,千葉県市川市北方町4丁目1811-31,千葉県,市川市,北方町4丁目,1811-31,,35.73012686,139.9581729,,,公園緑地課　(047)712-6367,,,,,,,,,
122033,,市川市,南通公園,ﾐﾅﾐﾄﾞｵﾘｺｳｴﾝ,,,,,122033,,千葉県市川市稲越3丁目553-4,千葉県,市川市,稲越3丁目,553-4,,35.75472874,139.9256852,,,公園緑地課　(047)712-6367,,,,,,,,,
122033,,市川市,柏井第３公園,ｶｼﾜｲﾀﾞｲﾜﾝｺｳｴﾝ,,,,,122033,,千葉県市川市柏井町3丁目612-14,千葉県,市川市,柏井町3丁目,612-14,,35.74690614,139.9606772,,,公園緑地課　(047)712-6367,,,,,,,,,
122033,,市川市,こざと北公園,ｺｻﾞﾄｷﾀｺｳｴﾝ,,,,,122033,,千葉県市川市南大野2丁目6-101,千葉県,市川市,南大野2丁目,6-101,,35.74585958,139.9529236,,,公園緑地課　(047)712-6367,,,,,,,,,
122033,,市川市,妙典公園,ﾐｮｳﾃﾞﾝｺｳｴﾝ,,,,,122033,,千葉県市川市妙典6丁目101,千葉県,市川市,妙典6丁目,101,,35.69456746,139.9305321,,,公園緑地課　(047)712-6367,,,,,,http://www.city.ichikawa.lg.jp/gyo07/1111000008.html,,,
122033,,市川市,駅前公園,ｴｷﾏｴｺｳｴﾝ,,,,,122033,,千葉県市川市湊新田2丁目4,千葉県,市川市,湊新田2丁目,4,,35.67933679,139.9134635,,,管理事務所　(047)397-5577　公園緑地課　(047)712-6367,,,,,,http://www.city.ichikawa.lg.jp/gre04/1111000075.html,,,
122033,,市川市,塩焼中央公園,ｼｵﾊﾏﾁｭｳｵｳｺｳｴﾝ,,,,,122033,,千葉県市川市塩焼5丁目6-1,千葉県,市川市,塩焼5丁目,6-1,,35.68499895,139.928899,,,公園緑地課　(047)712-6367,,,,,,http://www.city.ichikawa.lg.jp/gyo07/1111000011.html,,,
122033,,市川市,塩浜中央公園,ｼｵﾊﾏﾁｭｳｵｳｺｳｴﾝ,,,,,122033,,千葉県市川市塩浜4丁目8-8,千葉県,市川市,塩浜4丁目,8-8,,35.66246787,139.9111805,,,公園緑地課　(047)712-6367,,,,,,,,,
122033,,市川市,原木公園,ﾊﾞﾗｷｺｳｴﾝ,,,,,122033,,千葉県市川市原木2486-3,千葉県,市川市,原木,2486-3,,35.68767249,139.9516596,,,スポーツ施設課　(047)373-3112,,,,,,http://www.city.ichikawa.lg.jp/pub06/1111000014.html,,,
122033,,市川市,行徳中央公園,ｷﾞｮｳﾄｸﾁｭｳｵｳｺｳｴﾝ,,,,,122033,,千葉県市川市富浜3丁目10-2,千葉県,市川市,富浜3丁目,10-2,,35.68701472,139.9218361,,,公園緑地課　(047)712-6367,,,,,,http://www.city.ichikawa.lg.jp/gyo07/1111000006.html,,,
122033,,市川市,須和田公園,ｽﾜﾀﾞｺｳｴﾝ,,,,,122033,,千葉県市川市須和田2丁目430,千葉県,市川市,須和田2丁目,430,,35.73840134,139.9130036,,,公園緑地課　(047)712-6367,,,,,,http://www.city.ichikawa.lg.jp/gre04/1111000005.html,,,
122033,,市川市,東海面公園,ﾄｳｶｲﾒﾝｺｳｴﾝ,,,,,122033,,千葉県市川市南行徳4丁目7,千葉県,市川市,南行徳4丁目,7,,35.66530705,139.907228,,,公園緑地課　(047)712-6367,,,,,,http://www.city.ichikawa.lg.jp/gyo07/1111000010.html,,,
122033,,市川市,南行徳公園,ﾐﾅﾐｷﾞｮｳﾄｸｺｳｴﾝ,,,,,122033,,千葉県市川市相之川4丁目1,千葉県,市川市,相之川4丁目,1,,35.67528278,139.9018065,,,公園緑地課　(047)712-6367,,,,,,http://www.city.ichikawa.lg.jp/gre04/minamigyoutoku.html,,,
122033,,市川市,大洲防災公園,ｵｵｽﾎﾞｳｻｲｺｳｴﾝ,,,,,122033,,千葉県市川市大洲１丁目3926-1,千葉県,市川市,大洲１丁目,3926-1,,35.71908455,139.9106501,,,管理事務所　(047)379-3577　公園緑地課　(047)712-6367,,,,,,http://www.city.ichikawa.lg.jp/gre04/osubosai.html,,,
122033,,市川市,下妙典公園,ｼﾓﾐｮｳﾃﾞﾝｺｳｴﾝ,,,,,122033,,千葉県市川市下妙典941-3一部,千葉県,市川市,下妙典,941-3,一部,35.68780595,139.9358861,,,公園緑地課　(047)712-6367,,,,,,https://www.city.ichikawa.lg.jp/gre04/0000411218.html,,,
122033,,市川市,里見公園,ｻﾄﾐｺｳｴﾝ,,,,,122033,,千葉県市川市国府台3丁目3他,千葉県,市川市,国府台3丁目,3,他,35.74785192,139.8991279,,,管理事務所　(047)372-0062　公園緑地課　(047)712-6367,,,,,,http://www.city.ichikawa.lg.jp/gre04/1111000001.html,,,
122033,,市川市,小塚山公園,ｺﾂﾞｶﾔﾏｺｳｴﾝ,,,,,122033,,千葉県市川市北国分1丁目2515他,千葉県,市川市,北国分1丁目,2515,他,35.75757787,139.9074903,,,公園緑地課　(047)712-6367,,,,,,http://www.city.ichikawa.lg.jp/gre04/1511000004.html,,,
122033,,市川市,広尾防災公園,ﾋﾛｵﾎﾞｳｻｲｺｳｴﾝ,,,,,122033,,千葉県市川市広尾2丁目36-1,千葉県,市川市,広尾2丁目,36-1,,35.67851635,139.8899838,,,管理事務所　(047)359-0155　公園緑地課　(047)712-6367,,,,,,http://www.city.ichikawa.lg.jp/gyo07/1112000001.html,,,
122033,,市川市,大町公園,ｵｵﾏﾁｺｳｴﾝ,,,,,122033,,千葉県市川市大町284,千葉県,市川市,大町,284,,35.76532726,139.9654082,,,動物園　(047)338-1960　植物園　(047)339-4411,,,,,,http://www.city.ichikawa.lg.jp/zoo/,,,
122033,,市川市,国府台公園,ｺｳﾉﾀﾞｲｺｳｴﾝ,,,,,122033,,千葉県市川市国府台1丁目2-26,千葉県,市川市,国府台1丁目,2-26,,35.74414246,139.9071813,,,スポーツ施設課　(047)373-3112,,,,,,http://www.city.ichikawa.lg.jp/gre04/1111000006.html,,,
122033,,市川市,塩浜１号公園,ｼｵﾊﾏ1ｺﾞｳｺｳｴﾝ,,,,,122033,,千葉県市川市塩浜4丁目3-1,千葉県,市川市,塩浜4丁目,3-1,,35.6601897,139.9134021,,,公園緑地課　(047)712-6367,,,,,,,,,
122033,,市川市,北市川運動公園,キタイチカワウンドウコウエン,,,,,122033,,千葉県市川市柏井町4丁目277-1,千葉県,市川市,柏井町4丁目,277-1,,35.75354628,139.9678393,,,スポーツ施設課　(047)373-3112,,,,,,http://www.city.ichikawa.lg.jp/pub06/1111000129.html,,,
122033,,市川市,姥山貝塚公園,ｳﾊﾞﾔﾏｶｲﾂﾞｶｺｳｴﾝ,,,,,122033,,千葉県市川市柏井町1丁目1235,千葉県,市川市,柏井町1丁目,1235,,35.73749326,139.965173,,,公園緑地課　(047)712-6367,,,,,,http://www.city.ichikawa.lg.jp/gre04/1111000004.html,,,
122033,,市川市,国分尼寺跡公園,ｺｸﾌﾞﾝｱﾏﾃﾞﾗｱﾄｺｳｴﾝ,,,,,122033,,千葉県市川市国分4丁目1966-4,千葉県,市川市,国分4丁目,1966-4,,35.74646494,139.9129846,,,考古博物館文化財グループ　(047)701-8399　公園緑地課　(047)712-6367,,,,,,http://www.city.ichikawa.lg.jp/edu09/1551000004.html,,,
122033,,市川市,堀之内貝塚公園,ﾎﾘﾉｳﾁｶｲﾂﾞｶｺｳｴﾝ,,,,,122033,,千葉県市川市堀之内2丁目2899,千葉県,市川市,堀之内2丁目,2899,,35.75935562,139.9104768,,,公園緑地課　(047)712-6367,,,,,,http://www.city.ichikawa.lg.jp/gre04/1521000004.html,,,
122033,,市川市,あかしで緑地,ｱｶｼﾃﾞﾘｮｸﾁ,,,,,122033,,千葉県市川市北国分2丁目2557-6,千葉県,市川市,北国分2丁目,2557-6,,35.76060666,139.9065302,,,公園緑地課　(047)712-6367,,,,,,,,,
122033,,市川市,市川４丁目緑地,ｲﾁｶﾜ4ﾁｮｳﾒﾘｮｸﾁ,,,,,122033,,千葉県市川市市川4丁目3246他,千葉県,市川市,市川4丁目,3246,他,35.74074685,139.9030902,,,公園緑地課　(047)712-6367,,,,,,,,,
122033,,市川市,姥山緑地,ｳﾊﾞﾔﾏﾘｮｸﾁ,,,,,122033,,千葉県市川市柏井町1丁目1569-1一部,千葉県,市川市,柏井町1丁目,1569-1,一部,35.7345333,139.9684515,,,公園緑地課　(047)712-6367,,,,,,,,,
122033,,市川市,江戸川河川敷緑地,ｴﾄﾞｶﾞﾜｶｾﾝｼﾞｷﾘｮｸﾁ,,,,,122033,,千葉県市川市,千葉県,市川市,,,,35.7140548,139.9105772,,,公園緑地課　(047)712-6367,,,,,,http://www.city.ichikawa.lg.jp/gre04/1541000002.html,,,
122033,,市川市,大柏川第一調節池緑地,ｵｵｶﾞｼﾜｶﾜﾀﾞｲｲﾁﾁｮｳｾﾂｲｹﾘｮｸﾁ,,,,,122033,,千葉県市川市北方町4丁目1444-8,千葉県,市川市,北方町4丁目,1444-8,,35.73451661,139.9502744,,,公園緑地課　(047)712-6367,,,,,,http://www.city.ichikawa.lg.jp/gre05/1111000012.html,,,
122033,,市川市,大野第２緑地,ｵｵﾉﾀﾞｲ2ﾘｮｸﾁ,,,,,122033,,千葉県市川市大野町2丁目1876,千葉県,市川市,大野町2丁目,1876,,35.75064054,139.953139,,,公園緑地課　(047)712-6367,,,,,,,,,
122033,,市川市,大野町第２緑地,ｵｵﾉﾏﾁﾀﾞｲ2ﾘｮｸﾁ,,,,,122033,,千葉県市川市大野町3丁目2011-1,千葉県,市川市,大野町3丁目,2011-1,,35.74998004,139.9567081,,,公園緑地課　(047)712-6367,,,,,,,,,
122033,,市川市,大野町緑地,ｵｵﾉﾏﾁﾘｮｸﾁ,,,,,122033,,千葉県市川市大野町3丁目1556-1,千葉県,市川市,大野町3丁目,1556-1,,35.7570999,139.9505527,,,公園緑地課　(047)712-6367,,,,,,,,,
122033,,市川市,大野町２丁目緑地,ｵｵﾉﾏ2ﾁｮｳﾒﾁﾘｮｸﾁ,,,,,122033,,千葉県市川市大野町2丁目578-2,千葉県,市川市,大野町2丁目,578-2,,35.75439982,139.9449102,,,公園緑地課　(047)712-6367,,,,,,,,,
122033,,市川市,大野緑地,ｵｵﾉﾘｮｸﾁ,,,,,122033,,千葉県市川市,千葉県,市川市,,,,35.75270204,139.9528372,,,公園緑地課　(047)712-6367,,,,,,,,,
122033,,市川市,大町緑地,ｵｵﾏﾁﾘｮｸﾁ,,,,,122033,,千葉県市川市大町529,千葉県,市川市,大町,529,,35.76091241,139.951587,,,公園緑地課　(047)712-6367,,,,,,,,,
122033,,市川市,柏井町１丁目緑地,ｶｼﾜｲﾁｮｳ1ﾁｮｳﾒﾘｮｸﾁ,,,,,122033,,千葉県市川市柏井町1丁目1172-2,千葉県,市川市,柏井町1丁目,1172-2,,35.73774367,139.9665433,,,公園緑地課　(047)712-6367,,,,,,,,,
122033,,市川市,柏井町２丁目緑地,ｶｼﾜｲﾁｮｳ2ﾁｮｳﾒﾘｮｸﾁ,,,,,122033,,千葉県市川市柏井町2丁目992-2,千葉県,市川市,柏井町2丁目,992-2,,35.74464693,139.9730463,,,公園緑地課　(047)712-6367,,,,,,,,,
122033,,市川市,柏井緑地,ｶｼﾜｲﾘｮｸﾁ,,,,,122033,,千葉県市川市柏井町2丁目71-1,千葉県,市川市,柏井町2丁目,71-1,,35.74287321,139.9610925,,,公園緑地課　(047)712-6367,,,,,,,,,
122033,,市川市,北国分第１緑地,ｷﾀｺｸﾌﾞﾝﾀﾞｲ1ﾘｮｸﾁ,,,,,122033,,千葉県市川市北国分4丁目2762,千葉県,市川市,北国分4丁目,2762,,35.76656618,139.9068714,,,公園緑地課　(047)712-6367,,,,,,,,,
122033,,市川市,北国分第２緑地,ｷﾀｺｸﾌﾞﾝﾀﾞｲ2ﾘｮｸﾁ,,,,,122033,,千葉県市川市北国分4丁目2707-1,千葉県,市川市,北国分4丁目,2707-1,,35.76541161,139.90716,,,公園緑地課　(047)712-6367,,,,,,,,,
122033,,市川市,北国分第３緑地,ｷﾀｺｸﾌﾞﾝﾀﾞｲ3ﾘｮｸﾁ,,,,,122033,,千葉県市川市北国分4丁目2819-4,千葉県,市川市,北国分4丁目,2819-4,,35.763128,139.9091384,,,公園緑地課　(047)712-6367,,,,,,,,,
122033,,市川市,北国分第４緑地,ｷﾀｺｸﾌﾞﾝﾀﾞｲ4ﾘｮｸ,,,,,122033,,千葉県市川市北国分4丁目2795,千葉県,市川市,北国分4丁目,2795,,35.7652277,139.90952,,,公園緑地課　(047)712-6367,,,,,,,,,
122033,,市川市,北国分第５緑地,ｷﾀｺｸﾌﾞﾝﾀﾞｲ5ﾘｮｸﾁ,,,,,122033,,千葉県市川市北国分4丁目2776-3,千葉県,市川市,北国分4丁目,2776-3,,35.7664564,139.9085527,,,公園緑地課　(047)712-6367,,,,,,,,,
122033,,市川市,北国分２丁目緑地,ｷﾀｺｸﾌﾞﾝﾆﾁｮｳﾒﾘｮｸﾁ,,,,,122033,,千葉県市川市北国分2丁目2550-3,千葉県,市川市,北国分2丁目,2550-3,,35.76047905,139.905053,,,公園緑地課　(047)712-6367,,,,,,,,,
122033,,市川市,倉沢緑地,ｸﾗｻﾜﾘｮｸﾁ,,,,,122033,,千葉県市川市柏井町2丁目86-1,千葉県,市川市,柏井町2丁目,86-1,,35.74463303,139.9607657,,,公園緑地課　(047)712-6367,,,,,,,,,
122033,,市川市,国府台3丁目緑地,ｺｳﾉﾀﾞｲｻﾝﾁｮｳﾒﾘｮｸﾁ,,,,,122033,,千葉県市川市国府台3丁目211-1,千葉県,市川市,国府台3丁目,211-1,,35.75004451,139.8952559,,,公園緑地課　(047)712-6367,,,,,,,,,
122033,,市川市,国府台緑地,ｺｳﾉﾀﾞｲﾘｮｸﾁ,,,,,122033,,千葉県市川市国府台4丁目3406-2他,千葉県,市川市,国府台4丁目,3406-2,他,35.75171793,139.9005581,,,公園緑地課　(047)712-6367,,,,,,,,,
122033,,市川市,国府台４丁目第５緑地,ｺｳﾉﾀﾞｲ4ﾁｮｳﾒﾀﾞｲ5ﾘｮｸﾁ,,,,,122033,,千葉県市川市国府台4丁目3564,千葉県,市川市,国府台4丁目,3564,,35.75186511,139.896458,,,公園緑地課　(047)712-6367,,,,,,,,,
122033,,市川市,国府台１丁目緑地,ｺｳﾉﾀﾞｲｲｯﾁｮｳﾒﾘｮｸﾁ,,,,,122033,,千葉県市川市国府台1丁目282他,千葉県,市川市,国府台1丁目,282,他,35.74762726,139.9080609,,,公園緑地課　(047)712-6367,,,,,,,,,
122033,,市川市,国府台東桜陣緑地,ｺｳﾉﾀﾞｲﾋｶﾞｼｻｸﾗｼﾞﾝﾘｮｸﾁ,,,,,122033,,千葉県市川市国府台3丁目100,千葉県,市川市,国府台3丁目,100,,35.75172085,139.8973945,,,公園緑地課　(047)712-6367,,,,,,,,,
122033,,市川市,国分川調節池緑地,ｺｸﾌﾞｶﾞﾜﾁｮｳｾﾂﾁﾘｮｸﾁ,,,,,122033,,千葉県市川市東国分3丁目1491-2,千葉県,市川市,東国分3丁目,1491-2,,35.7499949,139.9214157,,,管理事務所　(047)374-0300　公園緑地課　(047)712-6367,,,,,,http://www.city.ichikawa.lg.jp/gre04/1111000063.html,,,
122033,,市川市,国分２丁目緑地,ｺｸﾌﾞﾝﾆﾁｮｳﾒﾘｮｸﾁ,,,,,122033,,千葉県市川市国分2丁目1839,千葉県,市川市,国分2丁目,1839,,35.74276346,139.9164618,,,公園緑地課　(047)712-6367,,,,,,,,,
122033,,市川市,国分４丁目緑地,ｺｸﾌﾞﾝ4ﾁｮｳﾒﾘｮｸﾁ,,,,,122033,,千葉県市川市国分4丁目1924,千葉県,市川市,国分4丁目,1924,,35.74779038,139.9101165,,,公園緑地課　(047)712-6367,,,,,,,,,
122033,,市川市,小塚山緑地,ｺヅｶﾔﾏﾘｮｸﾁ,,,,,122033,,千葉県市川市北国分1丁目2530-2,千葉県,市川市,北国分1丁目,2530-2,,35.75996472,139.9063554,,,公園緑地課　(047)712-6367,,,,,,,,,
122033,,市川市,山王緑地,ｻﾝﾉｳﾘｮｸﾁ,,,,,122033,,千葉県市川市曽谷5丁目893,千葉県,市川市,曽谷5丁目,893,,35.74815442,139.9296136,,,公園緑地課　(047)712-6367,,,,,,,,,
122033,,市川市,蓴菜池緑地,ｼﾞｭﾝｻｲｲｹﾘｮｸﾁ,,,,,122033,,千葉県市川市中国分4丁目461,千葉県,市川市,中国分4丁目,461,,35.75250909,139.9054427,,,公園緑地課　(047)712-6367,,,,,,http://www.city.ichikawa.lg.jp/gre04/1521000002.html,,,
122033,,市川市,曽谷３丁目緑地,ｿﾔ3ﾁｮｳﾒﾘｮｸﾁ,,,,,122033,,千葉県市川市曽谷3丁目1078,千葉県,市川市,曽谷3丁目,1078,,35.74270795,139.9303881,,,公園緑地課　(047)712-6367,,,,,,,,,
122033,,市川市,曽谷２丁目緑地,ｿﾔ2ﾁｮｳﾒﾘｮｸﾁ,,,,,122033,,千葉県市川市曽谷2丁目476-1,千葉県,市川市,曽谷2丁目,476-1,,35.74815126,139.9335841,,,公園緑地課　(047)712-6367,,,,,,,,,
122033,,市川市,曽谷４丁目緑地,ｿﾔ4ﾁｮｳﾒﾘｮｸﾁ,,,,,122033,,千葉県市川市曽谷4丁目589-3,千葉県,市川市,曽谷4丁目,589-3,,35.74942422,139.9316132,,,公園緑地課　(047)712-6367,,,,,,,,,
122033,,市川市,曽谷第２緑地,ｿﾔﾀﾞｲ2ﾘｮｸﾁ,,,,,122033,,千葉県市川市曽谷4丁目961-1,千葉県,市川市,曽谷4丁目,961-1,,35.74599516,139.9315955,,,公園緑地課　(047)712-6367,,,,,,,,,
122033,,市川市,曽谷第３緑地,ｿﾔﾀﾞｲ3ﾘｮｸﾁ,,,,,122033,,千葉県市川市曽谷3丁目10,千葉県,市川市,曽谷3丁目,10,,35.74104961,139.9312395,,,公園緑地課　(047)712-6367,,,,,,,,,
122033,,市川市,曽谷緑地,ｿﾔﾘｮｸﾁ,,,,,122033,,千葉県市川市曽谷4丁目917,千葉県,市川市,曽谷4丁目,917,,35.74635189,139.9321118,,,公園緑地課　(047)712-6367,,,,,,,,,
122033,,市川市,中国分５丁目緑地,ﾅｶｺｸﾌﾞﾝ5ﾁｮｳﾒﾘｮｸﾁ,,,,,122033,,千葉県市川市中国分5丁目590-9,千葉県,市川市,中国分5丁目,590-9,,35.75777363,139.9084362,,,公園緑地課　(047)712-6367,,,,,,,,,
